"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"MSRB3"	7.13677197976134	6.65636104414906	6.92833776005108	7.51766532537288	6.43795278704723	6.38442113467182	7.55611043546993	6.70136982318111	7.57374709484491	7.55257675231259	7.73764234974569	7.79229131417186	7.47071847922018	7.50809772737596	7.74842269523704	7.79512173118768
"PI16"	0.522091505263744	1.10811404377238	1.85335784478389	0.861481655171597	1.020765982405	0.906059731429602	1.06126027978331	2.27012265389529	0.431715488499163	0.715838170158053	0.735216107016056	0.672836210978457	0.4612730129634	0.906415226242923	0.539994722629795	0.966019155676285
"FHL5"	0	0.0388592892884858	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ABCA8"	0.248707194583219	0.0706528467638645	0	0.0486654466787413	0.822163200562748	0.679078977552913	0.0153244987581224	0.0615066555984205	0.644960185845512	0.673813912881529	0.16468665020879	0.19509889847046	0.919625695614397	0.938021858539349	0.207444875118733	0.0907952003563536
"ASPA"	3.78918755457843	3.53677653220072	4.6817023698396	4.58827191741321	3.0972544364408	3.18810178851748	4.78408680817251	4.57333362182376	2.85481139348176	2.97349376799989	3.74937564796772	3.80276021069468	2.91862930914296	3.01244439538111	3.80795413886784	3.52558101598019
"PDE2A"	0	0.0335317002723187	0.03541136675348	0	0.140956700892045	0.199356374348469	0.060081973378598	0.103442071061264	0.21375898690457	0.0687075331314091	0.0860677418564945	0.0397022397355096	0.0144795994878172	0.0504437926994087	0.127464420822611	0.0307683319159166
"FIGF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MYOCD"	5.50112047677916	4.87347579260593	5.72735219939794	6.37383730489515	5.59650508104938	5.55653986580757	6.25918516381082	5.79258962107458	5.60435464501754	5.51495784312656	6.34857544173882	6.33323543065634	5.9813333373794	6.11195200667437	6.24157178423645	5.97727908955663
"SCN7A"	0.184664763361022	0.015579334034646	0.171472687260354	0.366388372178485	0.0136093715257456	0	0.282123611350155	0.0645549255864358	0.0350327452470955	0.124441575786883	0.105262028435177	0.152704922724208	0.0397625259050156	0.0694125012492169	0.167631117570032	0.243827198488098
"DES"	0.0530936626642289	0.181582590094776	0.395035177868785	0.0809640829171419	0.363129712467011	0.398211124359043	0.216247888169513	0.602381590728565	0.0942072512106606	0.23034569768158	0.055140442805391	0.0985998074825213	0.0719595755863208	0.26659807082973	0.108434595415629	0.467309059391939
"CPED1"	3.95618043165262	2.84410711071662	2.66073417797374	3.39943061031473	4.25638959785796	4.25204399461268	3.4199185983514	2.20571316897241	4.61223901072093	4.49401009469993	4.11193950505112	4.11821325367205	4.40971131872321	4.40061901895771	3.98597807934212	3.59590771710279
"ACTG2"	9.46992657900819	10.7934511858765	11.7349571893223	10.6607575555383	9.61588805661621	9.77458538256215	10.6701541880291	12.4092291055157	9.91891545768759	9.94651499617192	10.9920396461937	10.9940626110335	10.4162260885508	10.4247192832747	11.024166932642	11.4967740364919
"SVEP1"	8.28640141796467	7.24917146630275	8.1408799506069	9.00735237687385	8.02740313639423	7.91163310080867	8.99722544551535	7.59243962708589	8.02935743516861	8.02791329026325	8.38312259980219	8.3833283703732	8.03629360217931	8.00627880920198	8.3998519175726	8.04310292084443
"KIAA0408"	0.0756518780745665	0	0	0.24674472126882	0	0	0.207673199254892	0	0.1753163916304	0.0748829387543084	0.0266596024891639	0.0480426008122176	0.209240953627423	0.0116344151858231	0.0529269460871965	0.0280318467896784
"ACTA2"	5.29944992634561	5.84021335619566	7.11288549326637	6.77385064914577	5.44454169652287	5.54824161364607	6.76896270733701	7.27267916962266	5.26980230365021	5.29960398457596	6.4504309692602	6.45301367346024	5.99190523568384	5.92418213509467	6.5861433927325	6.82830854982654
"F10"	3.84467895019583	5.2603135916707	5.58775802834167	4.52783012124807	4.77611415857617	4.79956258727963	4.43081936940246	6.3784090716551	4.0216485578802	4.02421088253149	4.46854314799206	4.43690981890825	4.72394482849728	4.68073159801905	4.55206606046503	5.0199780233458
"NECAB1"	1.46191068810407	1.17135602969848	1.36573516996912	1.50781549231512	1.83819601636463	2.30980975714183	1.35986241693789	0.969378815032095	1.66664939138541	1.53964196771344	1.69031731013639	1.90343722645153	1.45238426912172	1.61525902593287	1.71857051113153	1.68582256619691
"CFD"	4.87203661844948	6.36885805245886	7.41399952920956	6.27184578512095	5.75953666751986	5.74421869343695	6.27079866616597	8.19438510529885	4.38564325601558	4.54253269030913	5.40866139348694	5.45986852439463	5.35048536039228	5.29547269782764	5.55642658387528	5.89101361985081
"MASP1"	8.29752330650557	8.58709883746018	9.26791191931576	9.09018550262677	8.72468684204891	8.70555147019162	9.06762146619152	9.43180557349404	8.13372870992049	8.14738728949489	8.52328574118998	8.55001502890053	8.96498667673263	8.9211730634862	8.66208363182673	8.69261952299751
"CMA1"	0	0	0	0	0	0	0	0	0	0	0	0	0.00853317948531947	0	0	0.0181745214476974
"POPDC2"	0.486078550544738	0.647357933820674	0.571654296916037	0.406637413532303	0.127885551606548	0.0724105297414665	0.62673227126419	1.01835815060739	0.458310972602965	0.43552561177173	0.593498931091766	0.547908899017966	0.657131086080747	0.402018607076393	0.282473445736348	0.735638287338379
"NEGR1"	3.48052583196703	2.74499391370471	3.49266647224451	3.85354993457047	3.00273954296147	2.88651347808749	3.8650300596989	3.32973282071015	4.22347428149628	4.06983916639769	4.23535354307559	4.29788894195937	3.75383581629964	3.87006437466873	4.15860317153068	3.8664953519922
"ADAMTS8"	4.30073966418451	4.41779465217526	5.01863466980854	4.78042554156203	2.9439093164362	3.01946458247735	4.625330222296	4.64255370921515	3.72714690502826	3.5991340917224	4.77233939670596	4.66203145111167	4.20928232276094	4.26463329595559	5.01857135895298	4.94496590919989
"RAB9B"	1.24081037694036	0.739423861843299	1.14591236907011	1.25654952963527	1.22397201231313	0.83850350712793	1.42569255074576	0.682298402640048	0.87187188085627	0.709173448165038	1.17004548986165	1.01535004734435	1.0184262841529	1.00944245328877	1.03115517701117	0.690411802998542
"GPR17"	0.51208255108967	0.291289884450184	0.33736948622962	0.655964919150932	0.267452129809191	0.215537199946411	0.587724357763331	0.344183651468539	0.286278545377088	0.363353387611258	0.335495413699819	0.325194698652622	0.295837463009607	0.410223360744533	0.437596868579172	0.200917332629117
"S1PR1"	2.67656061472458	1.91381626870413	3.01739158349352	3.69754247611278	2.52940671453556	2.36050250836088	3.73216083767132	2.02155001980032	1.73119548319843	1.71690548611435	2.3816498460994	2.47243540996358	2.01315499281412	1.99532203049967	2.44533495064042	2.5346068207173
"MAS1L"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTSG"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FMO2"	2.90071422628614	0	1.52665531966762	1.84224697272975	3.82872783504716	2.1543823298832	1.98223222833187	1.52395638060515	2.33059554667177	2.15264485443951	2.49921083259438	3.08920833087935	3.83149619609179	4.34380910057907	2.28834999548802	2.49150886673416
"AKAP12"	5.20009143035167	3.84140200498161	3.93665377219605	4.90765965249726	5.81590113527604	5.61193222788003	4.94548664539171	3.2987865170087	5.41200718401428	5.37565310154469	5.42439277865001	5.49240882826634	5.62316402527154	5.69888868960179	5.41866384432856	5.09904449030873
"ADRA1A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PARK2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GLP2R"	0.0778614623131304	0.040322404890485	0.130730729811361	0.0518521778346933	0.199695935814945	0.168203525196966	0.184836286718157	0.213237649736958	0.0505348064471606	0.0770706588266997	0.0524835382842558	0.0319894490364993	0.0685113123325516	0.156235753268396	0.103300067359649	0.0611605304616136
"PTGFR"	2.9060350313465	1.51698151325489	1.97592180795369	3.26247326906202	3.03783570766615	3.0049035769231	3.48629872083299	1.58350828040648	2.27467225029639	2.22314125996828	2.16246617976434	2.19438404420616	2.4002014026187	2.33634473554186	2.0118700527195	1.86252980994011
"TMEM100"	1.6480184025489	1.53250993107594	0.0503684639975501	0.0643029396231331	1.23632182273112	1.3967565770795	0.133937349126292	0.0502267626404201	0.739696203726224	0.573558700820931	0.0861401996325224	0.156219280044712	0.664987934499221	0.692086584951816	0.0662061467077216	0.0946499264591529
"RP5.877J2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CYP2U1"	1.99481335528934	1.49300850386175	1.66789608211097	2.10586251939345	1.88681849005233	1.84964153077601	2.23074433075902	1.14988475124796	2.15412968419661	2.14483798724274	2.25993621483612	2.27771862415056	2.18230807791784	2.13657078058821	2.25433343782968	2.065123317048
"P2RY14"	0.0143285282876856	0.0170726016147282	0	0.0490474428113956	0.122116140200147	0.216085657787119	0.0902898159966004	0.137961332817214	0.0509312185764777	0.0559017270932964	0.0658211353247365	0.166608716004089	0.230966316784327	0.329637852129128	0.182809923878722	0.135158434822268
"C11orf96"	0.517896917512217	0.839130103626463	1.20911993573475	0.770896894437387	1.56035060025844	1.69981002467296	0.937581705148638	1.37849448383113	0.0757682856475407	0.0931519320020759	0.208723781844714	0.202547789570926	0.478569133013428	0.507157356878436	0.156210062665964	0.297788318155619
"ERVFRD.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TMEM47"	10.5249259547878	9.62651633355905	10.5659142353625	11.4703902090499	10.6966873475821	10.6051576824054	11.4757735494513	10.1899331862586	11.443756629539	11.3174542041474	11.9545286802257	12.0042737601973	11.154822502206	11.1669011763743	11.824114151884	11.7585496990469
"RNF112"	1.74999075856099	1.89680598959953	1.91763805291418	1.56700455748117	2.80732625179639	2.6009231310864	1.93934407729388	1.66418515117333	0.877007303176301	1.01786229315585	1.14692652237445	1.32382267535526	1.13463593016735	0.840628554544026	0.685517418538149	1.22379625514532
"PDGFRA"	7.64306055577881	6.64837515215521	6.32623374565337	6.99707971448672	7.41586435402205	7.36908873893662	7.17832874209322	5.63474050281438	7.23098219933451	7.22957835425101	6.44981146741328	6.47985261781066	7.12326153016529	7.13547854743995	6.42550742407686	6.13705140840527
"CCL23"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CCDC136"	2.20123118278687	2.21360594430276	2.72766572952905	2.56715881647728	2.2952000467873	2.10642109703848	2.55009784943924	3.05036295729989	2.07416201879853	2.16985484132774	2.23342815338776	2.26597684261214	2.04870038713189	1.93816073757549	2.29835715735334	2.17871135369025
"NR4A3"	0.586992199687947	0.39391702450432	0.827115941736493	1.00558265480462	1.75717098732076	1.78507448985425	1.17406263926294	0.7326122033441	0.589342466781007	0.500665655213304	0.827950289866395	0.776411958227867	0.846463177573951	0.776221861076096	0.739801285806405	0.795354764260607
"PGR"	0.00946706099531112	0	0	0	0	0	0	0	0	0	0.0293143309510352	0.00893322690495323	0	0	0	0
"GIMAP8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426473349284207	0
"FGF10"	0.193383716141691	0.155814985388139	0.164172068732914	0.534719793872719	0.437959562848245	0.367659079917623	0.517876927873576	0.310753898564864	0.355827236739848	0.29943541167056	0.508316299446156	0.548311862213144	0.660814312409457	0.544420505952142	0.377049034424534	0.364590222117197
"GIMAP6"	0	0.0943957827947859	0.0406570000368144	0	0.462342521334927	0.57693612238593	0.0519779069323274	0.079976239827357	0	0	0	0	0	0	0	0
"SLC8A1"	2.39741042534819	1.17830107513198	1.75909362774403	2.6827923622834	2.56201883148037	2.50621982370163	2.6667487506236	0.939624637133959	2.6460932660936	2.61173893208488	2.66142875909811	2.67930604354527	2.64874527088128	2.5902471044398	2.68153857049577	2.18404159960559
"RGS9"	0.737979794821758	0.863008696609515	1.57642988565931	1.23581260154194	2.32275893052312	2.37859052050177	1.14945537766693	1.78872995612347	0.837091519366119	0.779436634555402	1.13753227240407	1.21716865564048	1.15457410486496	1.23372441799127	1.03294974327569	1.39555886126866
"BMX"	0	0	0	0	0	0	0.0190975742854763	0.065690405564714	0	0	0.0365861466392969	0	0	0	0	0
"DMPK"	8.45718177692764	9.46370543512471	9.42487470289937	8.69594267651289	9.21889806523638	9.18806985933874	8.77616260676276	9.94573357403393	8.79781553352107	8.90653085948252	9.10210462991645	9.12830089415093	9.16402373955177	9.15437129812641	9.24666135932698	9.40658487760197
"CCDC141"	0	0	0	0	0	0	0.0366264748836969	0	0	0	0	0	0	0	0.0699036392287444	0
"SLIT2"	4.38528595054191	3.2087328524106	2.39177543978905	3.48206212528701	3.30344450508085	3.24507268466905	3.42046078195298	2.28535972760393	5.15213438829396	5.02181361658976	4.60742785966521	4.6140085482177	4.5146847556259	4.43062561495656	4.61045379271884	4.16164080961533
"ABCB5"	0.0281678627896772	0	0	0	0.0293146545369276	0	0	0	0	0	0	0	0	0.0254423558491803	0	0
"ABC7.42404400C24.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RBFOX3"	0.0371806489055905	0.0800881616856904	0.0543437798198727	0.0707330639900457	0.113088351788185	0.091401901536878	0.0201671520609875	0.0541911033637275	0.0445041706741096	0.0548505422025028	0.0700358075955414	0.0466166776223235	0.0127892437143362	0.0224821376631913	0.0701563246395441	0.0406015443623512
"FLNA"	10.636726866885	11.0651011987898	11.3755309108119	10.975242859033	10.2737246547747	10.2372025197764	10.8283707482644	11.8288250545087	10.8025951884304	10.8351246450967	10.9937438790173	11.024380566841	10.9534024039933	10.928380238328	11.1435492807066	11.0076135731188
"SSC5D"	5.04192772763462	5.77369953312518	6.06181973469622	5.15920546596062	5.97256059680882	5.92327798657648	5.15812210578619	6.47720695156084	3.06557922714292	3.14690280163644	3.09055945106794	3.10231169016	3.59102104633161	3.44894276501421	3.36273583075785	3.3703547440307
"PRDM6"	1.53854038102824	1.02527033550921	0.888275007886958	1.78688859161573	1.1892822132135	1.43341480388799	1.78428291532547	1.00003475875949	1.78761981231512	2.1493228337745	2.12374445506199	2.38093789336361	2.00367586044215	1.87832983226874	2.36245080569057	2.16351522460376
"AGTR2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CLDN5"	0.0187067798761434	0.139042305427022	0.0919286049075656	0.0428470587845122	0.0948288443382378	0.312028645412814	0.0400492240140191	0.156797709716336	0.0823357678466995	0.0902766254625673	0.0669133758575252	0.0693599759351892	0.111196724490479	0.114285836943555	0	0.0405944002431463
"RSPO2"	2.05171899815565	1.19077711545714	1.85177232123308	2.52904390462427	1.67065451628717	1.95262160984842	2.59356923191891	1.84426500029425	1.36798685582837	1.44396559929746	2.28818353975682	2.10360906923741	1.46510680612236	1.46210669853747	2.17269937194778	2.41713120312277
"ZNF385D"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TLL1"	0.098506401736078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
